time,Actual Movement,close,Predictions,Predicted
2019-09-10,-1,1.1042,0.50539136,1
2019-09-11,1,1.10097,0.50531507,1
2019-09-12,1,1.10634,0.5052063,1
2019-09-13,-1,1.10758,0.505203,1
2019-09-16,1,1.10022,0.50525934,1
2019-09-17,-1,1.10704,0.505438,1
2019-09-18,1,1.10278,0.50539124,1
2019-09-19,-1,1.10402,0.5055238,1
2019-09-20,-1,1.10192,0.5054498,1
2019-09-23,1,1.09931,0.50530666,1
2019-09-24,-1,1.1018,0.50511724,1
2019-09-25,-1,1.09425,0.5050589,1
2019-09-26,1,1.09199,0.505174,1
2019-09-27,-1,1.09405,0.5051958,1
2019-09-30,1,1.0899,0.50528175,1
2019-10-01,1,1.09333,0.50547564,1
2019-10-02,1,1.09579,0.5053629,1
2019-10-03,1,1.09639,0.50538784,1
2019-10-04,-1,1.09763,0.505492,1
2019-10-07,-1,1.09699,0.5053419,1
2019-10-08,1,1.09559,0.5053638,1
2019-10-09,1,1.09677,0.50534314,1
2019-10-10,1,1.10047,0.50536764,1
2019-10-11,-1,1.10352,0.5053636,1
2019-10-14,1,1.10254,0.5053,1
2019-10-15,1,1.10333,0.50538546,1
2019-10-16,1,1.10729,0.5053369,1
2019-10-17,1,1.11253,0.505179,1
2019-10-18,-1,1.11699,0.505074,1
2019-10-21,-1,1.11486,0.5048825,-1
2019-10-22,1,1.11254,0.5047968,-1
2019-10-23,-1,1.11301,0.5047248,-1
2019-10-24,-1,1.11037,0.50466585,-1
2019-10-25,1,1.10793,0.5046838,-1
2019-10-28,1,1.11003,0.5046959,-1
2019-10-29,1,1.11117,0.5045984,-1
2019-10-30,-1,1.11529,0.5044741,-1
2019-10-31,1,1.11515,0.5043767,-1
2019-11-01,-1,1.11648,0.5044375,-1
2019-11-04,-1,1.11303,0.504351,-1
2019-11-05,-1,1.10735,0.5042949,-1
2019-11-06,-1,1.10662,0.5042537,-1
2019-11-07,-1,1.10504,0.5042649,-1
2019-11-08,1,1.10188,0.5044422,-1
2019-11-11,-1,1.10328,0.50477284,-1
2019-11-12,-1,1.10073,0.50499827,-1
2019-11-13,1,1.10063,0.5052504,1
2019-11-14,1,1.10193,0.5053781,1
2019-11-15,1,1.10519,0.50533134,1
2019-11-18,1,1.10722,0.5052523,1
2019-11-19,-1,1.10769,0.5051415,1
2019-11-20,-1,1.10713,0.5051158,1
2019-11-21,-1,1.10587,0.5051091,1
2019-11-22,-1,1.1019,0.5052711,1
2019-11-25,1,1.1011,0.50549066,1
2019-11-26,-1,1.10229,0.50568336,1
2019-11-27,1,1.09983,0.5058711,1
2019-11-28,1,1.10081,0.50606483,1
2019-11-29,1,1.10208,0.50604445,1
2019-12-02,1,1.10787,0.50602,1
2019-12-03,-1,1.10802,0.5058308,1
2019-12-04,1,1.10759,0.5056135,1
2019-12-05,-1,1.11039,0.5053212,1
2019-12-06,1,1.10595,0.5050448,-1
2019-12-09,1,1.10646,0.50500584,-1
2019-12-10,1,1.10956,0.5050252,-1
2019-12-11,1,1.11287,0.5051106,1
2019-12-12,-1,1.11331,0.5052143,1
2019-12-13,1,1.11173,0.50519615,1
2019-12-16,1,1.11415,0.5050725,1
2019-12-17,-1,1.11491,0.5050238,-1
2019-12-18,1,1.11149,0.50491303,-1
2019-12-19,-1,1.11181,0.5048246,-1
2019-12-20,1,1.10751,0.5046143,-1
2019-12-23,-1,1.10894,0.5046223,-1
2019-12-24,1,1.10851,0.50461686,-1
2019-12-26,1,1.1096,0.50469077,-1
2019-12-27,1,1.1176,0.5049224,-1
2019-12-30,1,1.11995,0.50483584,-1
2019-12-31,-1,1.12171,0.5046802,-1
2020-01-02,-1,1.11715,0.50452846,-1
2020-01-03,1,1.11559,0.50450975,-1
2020-01-06,-1,1.11977,0.50449413,-1
2020-01-07,-1,1.11471,0.50445735,-1
2020-01-08,1,1.11049,0.5045578,-1
2020-01-09,1,1.11056,0.5047897,-1
2020-01-10,1,1.11213,0.50487906,-1
2020-01-13,-1,1.11345,0.5050804,1
2020-01-14,1,1.11265,0.5051511,1
2020-01-15,-1,1.11499,0.5052104,1
2020-01-16,-1,1.11358,0.505052,1
2020-01-17,1,1.10895,0.50482774,-1
2020-01-20,-1,1.10968,0.5048001,-1
2020-01-21,1,1.10812,0.50481945,-1
2020-01-22,-1,1.10945,0.50506717,1
2020-01-23,-1,1.10587,0.5051933,1
2020-01-24,-1,1.1026,0.50531816,1
2020-01-27,1,1.10192,0.50553596,1
2020-01-28,-1,1.10221,0.50566983,1
2020-01-29,1,1.10084,0.50574464,1
2020-01-30,1,1.10316,0.50578177,1
2020-01-31,-1,1.10948,0.5057285,1
2020-02-03,-1,1.10607,0.5056145,1
2020-02-04,-1,1.10447,0.50558865,1
2020-02-05,-1,1.0999,0.505631,1
2020-02-06,-1,1.09807,0.50577354,1
2020-02-07,-1,1.09429,0.50586534,1
2020-02-10,1,1.09106,0.50606376,1
2020-02-11,-1,1.0917,0.50619036,1
2020-02-12,-1,1.08716,0.5063496,1
2020-02-13,-1,1.08398,0.50648737,1
2020-02-14,1,1.08306,0.50652754,1
2020-02-17,-1,1.08351,0.5064964,1
2020-02-18,1,1.07927,0.5064393,1
2020-02-19,-1,1.08069,0.5062987,1
2020-02-20,1,1.07832,0.506082,1
2020-02-21,1,1.08476,0.5062348,1
2020-02-24,1,1.08522,0.5062198,1
2020-02-25,-1,1.08815,0.50636697,1
2020-02-26,1,1.08784,0.50639665,1
2020-02-27,1,1.09998,0.50644714,1
2020-02-28,1,1.10293,0.50624007,1
2020-03-02,1,1.11313,0.5060829,1
2020-03-03,-1,1.11691,0.5058592,1
2020-03-04,1,1.11335,0.5057247,1
2020-03-05,1,1.12424,0.5057215,1
2020-03-06,1,1.12902,0.5054947,1
2020-03-09,-1,1.14412,0.5053465,1
2020-03-10,-1,1.12828,0.5049247,-1
2020-03-11,-1,1.12718,0.5049428,-1
2020-03-12,-1,1.11732,0.50453275,-1
2020-03-13,1,1.11025,0.50449115,-1
2020-03-16,-1,1.11698,0.5043658,-1
2020-03-17,-1,1.09964,0.50415874,-1
2020-03-18,-1,1.09099,0.50410044,-1
2020-03-19,1,1.06864,0.5040236,-1
2020-03-20,1,1.06935,0.50413436,-1
2020-03-23,1,1.07259,0.50414693,-1
2020-03-24,1,1.07965,0.50433683,-1
2020-03-25,1,1.08844,0.5043989,-1
2020-03-26,1,1.10335,0.5044486,-1
2020-03-27,-1,1.11431,0.5044688,-1
2020-03-30,-1,1.10413,0.5046547,-1
2020-03-31,-1,1.10348,0.5048775,-1
2020-04-01,-1,1.09658,0.50492805,-1
2020-04-02,-1,1.08592,0.5050494,-1
2020-04-03,-1,1.08127,0.5051531,1
2020-04-06,1,1.07909,0.505365,1
2020-04-07,-1,1.08906,0.5055656,1
2020-04-08,1,1.0854,0.50560594,1
2020-04-09,1,1.09326,0.5057522,1
2020-04-10,-1,1.09345,0.505605,1
2020-04-13,1,1.09091,0.50547236,1
2020-04-14,-1,1.0982,0.50533664,1
2020-04-15,-1,1.09126,0.505107,1
2020-04-16,1,1.08387,0.505131,1
2020-04-17,-1,1.08739,0.5052615,1
2020-04-20,-1,1.08641,0.5052965,1
2020-04-21,-1,1.08564,0.50547475,1
2020-04-22,-1,1.08209,0.5056413,1
2020-04-23,1,1.07764,0.50575924,1
2020-04-24,1,1.08244,0.50581235,1
2020-04-27,-1,1.08274,0.50569606,1
2020-04-28,1,1.08186,0.50573266,1
2020-04-29,1,1.08778,0.50569355,1
2020-04-30,1,1.09545,0.5056093,1
2020-05-01,-1,1.09802,0.5055214,1
2020-05-04,-1,1.0899,0.50543845,1
2020-05-05,-1,1.08342,0.5055418,1
2020-05-06,1,1.07961,0.5055789,1
2020-05-07,1,1.08335,0.50560904,1
2020-05-08,-1,1.08393,0.5056693,1
2020-05-11,1,1.08151,0.505801,1
2020-05-12,-1,1.0848,0.50594676,1
2020-05-13,-1,1.08189,0.50594014,1
2020-05-14,1,1.08022,0.5059045,1
2020-05-15,1,1.08187,0.5058781,1
2020-05-18,1,1.09167,0.5057996,1
2020-05-19,1,1.0924,0.50557417,1
2020-05-20,-1,1.09787,0.5055035,1
2020-05-21,-1,1.09495,0.5054118,1
2020-05-22,-1,1.09025,0.5055355,1
2020-05-25,1,1.08958,0.50558347,1
2020-05-26,1,1.09831,0.50558,1
2020-05-27,1,1.10082,0.5054542,1
2020-05-28,1,1.10797,0.5054527,1
2020-05-29,1,1.11078,0.50536126,1
2020-06-01,1,1.1133,0.50519735,1
2020-06-02,1,1.11679,0.5051127,1
2020-06-03,1,1.12324,0.50500274,-1
2020-06-04,-1,1.13346,0.50479674,-1
2020-06-05,1,1.12879,0.5045167,-1
2020-06-08,1,1.1292,0.50449795,-1
2020-06-09,1,1.13375,0.50448567,-1
2020-06-10,-1,1.13747,0.50451946,-1
2020-06-11,-1,1.12997,0.50454015,-1
2020-06-12,1,1.12607,0.50448674,-1
2020-06-15,-1,1.13213,0.5042673,-1
2020-06-16,-1,1.12613,0.50408745,-1
2020-06-17,-1,1.12429,0.5040608,-1
2020-06-18,-1,1.12058,0.50398666,-1
2020-06-19,1,1.11769,0.5039715,-1
2020-06-22,1,1.12652,0.50395674,-1
2020-06-23,-1,1.13067,0.50392383,-1
2020-06-24,-1,1.12486,0.50399905,-1
2020-06-25,1,1.12178,0.50417066,-1
2020-06-26,1,1.12182,0.50422496,-1
2020-06-29,-1,1.12418,0.5042424,-1
2020-06-30,1,1.12342,0.5043318,-1
2020-07-01,-1,1.12515,0.5045912,-1
2020-07-02,1,1.12397,0.5047084,-1
2020-07-03,1,1.12475,0.5047393,-1
2020-07-06,-1,1.13082,0.50482386,-1
2020-07-07,1,1.12725,0.5048029,-1
2020-07-08,-1,1.13308,0.50487757,-1
2020-07-09,1,1.12833,0.50476307,-1
2020-07-10,1,1.12969,0.5046567,-1
2020-07-13,1,1.13417,0.50454843,-1
2020-07-14,1,1.13977,0.50455666,-1
2020-07-15,-1,1.1412,0.504534,-1
2020-07-16,1,1.13832,0.5045024,-1
2020-07-17,1,1.14262,0.5044559,-1
2020-07-20,1,1.14481,0.50435627,-1
2020-07-21,1,1.15225,0.5042506,-1
2020-07-22,1,1.15693,0.5041234,-1
2020-07-23,1,1.15962,0.5039766,-1
2020-07-24,1,1.16552,0.5038156,-1
2020-07-27,-1,1.1751,0.5038185,-1
2020-07-28,1,1.17168,0.5036837,-1
2020-07-29,1,1.17924,0.50371355,-1
2020-07-30,-1,1.18479,0.50354403,-1
2020-07-31,-1,1.17721,0.5033712,-1
2020-08-03,1,1.17651,0.503311,-1
2020-08-04,1,1.18016,0.5032307,-1
2020-08-05,1,1.18647,0.50318927,-1
2020-08-06,-1,1.18775,0.5030561,-1
2020-08-07,-1,1.17859,0.5029606,-1
2020-08-10,1,1.1737,0.5029153,-1
2020-08-11,1,1.17398,0.50281626,-1
2020-08-12,1,1.17871,0.5027227,-1
2020-08-13,1,1.1815,0.50267404,-1
2020-08-14,1,1.18413,0.5026962,-1
2020-08-17,1,1.18721,0.5027702,-1
2020-08-18,-1,1.1935,0.50279933,-1
2020-08-19,1,1.184,0.5027815,-1
2020-08-20,-1,1.18611,0.50295967,-1
2020-08-21,-1,1.17968,0.50291926,-1
2020-08-24,1,1.17877,0.5029404,-1
2020-08-25,-1,1.18348,0.5029499,-1
2020-08-26,-1,1.18299,0.5030073,-1
2020-08-27,1,1.18219,0.5032732,-1
2020-08-28,1,1.19059,0.5033634,-1
2020-08-31,-1,1.19374,0.5032353,-1
2020-09-01,-1,1.19123,0.5031161,-1
2020-09-02,-1,1.18551,0.50304025,-1
2020-09-03,-1,1.18523,0.50299954,-1
2020-09-04,-1,1.18395,0.5029346,-1
2020-09-07,-1,1.18133,0.5029811,-1
2020-09-08,1,1.17743,0.5032857,-1
2020-09-09,1,1.18045,0.5034807,-1
2020-09-10,1,1.1815,0.50364214,-1
2020-09-11,1,1.18462,0.5037309,-1
2020-09-14,-1,1.1863,0.50366354,-1
2020-09-15,-1,1.18461,0.50360906,-1
2020-09-16,1,1.18153,0.50353414,-1
2020-09-17,-1,1.18467,0.5033751,-1
2020-09-18,-1,1.18417,0.5032517,-1
2020-09-21,-1,1.17732,0.5033381,-1
2020-09-22,-1,1.17093,0.5036187,-1
2020-09-23,1,1.16609,0.5038155,-1
2020-09-24,-1,1.16674,0.5040277,-1
2020-09-25,1,1.16296,0.5041981,-1
2020-09-28,1,1.16663,0.5043653,-1
2020-09-29,-1,1.17424,0.50425875,-1
2020-09-30,1,1.17214,0.5040858,-1
2020-10-01,-1,1.17455,0.50399214,-1
2020-10-02,1,1.17167,0.50384355,-1
2020-10-05,-1,1.17858,0.50386393,-1
2020-10-06,1,1.1732,0.50379515,-1
2020-10-07,-1,1.17644,0.5038394,-1
2020-10-08,1,1.17586,0.5038739,-1
2020-10-09,-1,1.18293,0.50410366,-1
2020-10-12,-1,1.18135,0.5041505,-1
2020-10-13,1,1.17462,0.50423247,-1
2020-10-14,-1,1.17468,0.5042159,-1
2020-10-15,1,1.17077,0.5040546,-1
2020-10-16,1,1.17163,0.5038426,-1
2020-10-19,1,1.1771,0.50359327,-1
2020-10-20,1,1.18237,0.50349915,-1
2020-10-21,-1,1.18588,0.5033967,-1
2020-10-22,1,1.18187,0.5033314,-1
2020-10-23,-1,1.186,0.50322807,-1
2020-10-26,-1,1.18095,0.50313824,-1
2020-10-27,-1,1.17977,0.5031049,-1
2020-10-28,-1,1.17469,0.5030659,-1
2020-10-29,-1,1.16722,0.5030187,-1
2020-10-30,-1,1.16466,0.5031685,-1
2020-11-02,1,1.16393,0.5033922,-1
2020-11-03,1,1.17207,0.5035763,-1
2020-11-04,1,1.1725,0.5036792,-1
2020-11-05,1,1.183,0.5037107,-1
2020-11-06,-1,1.18751,0.50343126,-1
2020-11-09,1,1.1812,0.503197,-1
2020-11-10,-1,1.18167,0.5030591,-1
2020-11-11,1,1.17791,0.5030319,-1
2020-11-12,1,1.18053,0.5030198,-1
2020-11-13,1,1.1833,0.5031247,-1
2020-11-16,1,1.18557,0.5032458,-1
2020-11-17,-1,1.18617,0.50345474,-1
2020-11-18,1,1.1855,0.5036468,-1
2020-11-19,-1,1.18764,0.5037386,-1
2020-11-20,-1,1.18594,0.5036052,-1
2020-11-23,1,1.18409,0.5032877,-1
2020-11-24,1,1.18906,0.5030917,-1
2020-11-25,-1,1.19128,0.502756,-1
2020-11-26,1,1.19111,0.5026627,-1
2020-11-27,-1,1.19606,0.5027791,-1
2020-11-30,1,1.19252,0.50276035,-1
2020-12-01,1,1.20691,0.5028371,-1
2020-12-02,1,1.21173,0.5026285,-1
2020-12-03,-1,1.21468,0.50255996,-1
2020-12-04,-1,1.21205,0.50249386,-1
2020-12-07,-1,1.21087,0.50249565,-1
2020-12-08,-1,1.21057,0.50247854,-1
2020-12-09,1,1.20818,0.50243896,-1
2020-12-10,-1,1.2142,0.50250053,-1
2020-12-11,1,1.21131,0.5024256,-1
2020-12-14,1,1.21451,0.502306,-1
2020-12-15,1,1.21556,0.5022038,-1
2020-12-16,1,1.22001,0.50217205,-1
2020-12-17,-1,1.22708,0.5020435,-1
2020-12-18,-1,1.22541,0.50201315,-1
2020-12-21,-1,1.22348,0.5018853,-1
2020-12-22,1,1.21648,0.5018148,-1
2020-12-23,1,1.2182,0.50184095,-1
2020-12-24,1,1.21845,0.5018772,-1
2020-12-25,1,1.21959,0.5019615,-1
2020-12-28,1,1.22135,0.50206876,-1
2020-12-29,1,1.22511,0.5021477,-1
2020-12-30,-1,1.22994,0.5020525,-1
2020-12-31,1,1.22178,0.50205636,-1
2021-01-04,1,1.22506,0.5020359,-1
2021-01-05,1,1.22963,0.50188774,-1
2021-01-06,-1,1.23269,0.50178427,-1
2021-01-07,-1,1.22696,0.5017604,-1
2021-01-08,-1,1.22219,0.5019016,-1
2021-01-11,1,1.21511,0.5020093,-1
2021-01-12,-1,1.22072,0.502226,-1
2021-01-13,-1,1.21561,0.5022709,-1
2021-01-14,-1,1.21541,0.50250727,-1
2021-01-15,1,1.20771,0.50254524,-1
2021-01-18,1,1.20782,0.50255114,-1
2021-01-19,-1,1.21282,0.5024577,-1
2021-01-20,1,1.21056,0.5024098,-1
2021-01-21,1,1.21697,0.50266224,-1
2021-01-22,-1,1.21707,0.50253934,-1
2021-01-25,1,1.21416,0.502504,-1
2021-01-26,-1,1.21617,0.50252557,-1
2021-01-27,1,1.21115,0.50268584,-1
2021-01-28,1,1.21217,0.5029479,-1
2021-01-29,-1,1.21356,0.50318515,-1
2021-02-01,-1,1.206,0.50324696,-1
2021-02-02,-1,1.20432,0.50350183,-1
2021-02-03,-1,1.20352,0.5035747,-1
2021-02-04,1,1.19623,0.5037111,-1
2021-02-05,1,1.20495,0.503772,-1
2021-02-08,1,1.20503,0.5035294,-1
2021-02-09,-1,1.21201,0.50348645,-1
2021-02-10,1,1.21177,0.5032178,-1
2021-02-11,-1,1.21324,0.5031223,-1
2021-02-12,1,1.21191,0.5030306,-1
2021-02-15,-1,1.21267,0.5029689,-1
2021-02-16,-1,1.21055,0.5029922,-1
2021-02-17,1,1.20418,0.50298244,-1
2021-02-18,1,1.2092,0.50307983,-1
2021-02-19,1,1.21176,0.50319797,-1
2021-02-22,-1,1.21562,0.5032911,-1
2021-02-23,1,1.21484,0.50329465,-1
2021-02-24,1,1.21701,0.5032244,-1
2021-02-25,-1,1.21733,0.5028091,-1
2021-02-26,-1,1.20726,0.5025555,-1
2021-03-01,1,1.20486,0.5023976,-1
2021-03-02,-1,1.20894,0.5023479,-1
2021-03-03,-1,1.20627,0.50232166,-1
2021-03-04,-1,1.19728,0.50250316,-1
2021-03-05,-1,1.19123,0.50266474,-1
2021-03-08,1,1.18451,0.5028232,-1
2021-03-09,1,1.18996,0.5030183,-1
2021-03-10,1,1.19281,0.50288785,-1
2021-03-11,-1,1.19855,0.50284916,-1
2021-03-12,-1,1.19521,0.5027254,-1
2021-03-15,-1,1.19307,0.5027456,-1
2021-03-16,1,1.19028,0.50271636,-1
2021-03-17,-1,1.19807,0.5028596,-1
2021-03-18,-1,1.19175,0.50317305,-1
2021-03-19,1,1.19046,0.5035409,-1
